cool_time,cat_time,post_cooling_nbar,cat_visibility_sq,qfi_reduced,qfi_per_total_prep_time
6.9,4.0,0.010077854290485105,0.8100440365626839,211.29224342996312,19.38460948898744
6.9,4.1,0.010077854290485105,0.7986844572299591,218.73514168648583,19.88501288058962
6.9,4.2,0.010077854290485105,0.7869677577149241,226.03475000737623,20.363490991655514
6.9,4.3,0.010077854290485105,0.7749020329881259,233.16798750912318,20.81857031331457
6.9,4.3999999999999995,0.010077854290485105,0.7624965208479557,240.11189236777875,21.24884003254679
6.9,4.5,0.010077854290485105,0.7497615922390413,246.84372595536541,21.652958417137317
6.9,4.6,0.010077854290485105,0.736708736302092,253.34107983235228,22.02965911585672
6.9,4.7,0.010077854290485105,0.7233505400339291,259.581984939508,22.377757322371377
6.9,4.8,0.010077854290485105,0.7097006624706258,265.5450222830875,22.696155750691243
6.9,4.9,0.010077854290485105,0.6957738033431905,271.20943436223615,22.98385036968103
6.9,5.0,0.010077854290485105,0.681585666193848,276.55523654745525,23.23993584432397
6.9,5.1,0.010077854290485105,0.6671529159813945,281.56332758473314,23.463610632061094
6.9,5.2,0.010077854290485105,0.6524931312460541,286.21559837220894,23.65418168365363
6.9,5.3,0.010077854290485105,0.6376247509473665,290.49503813570044,23.811068699647578
6.9,5.4,0.010077854290485105,0.6225670161325384,294.3858371167132,23.93380789566774
6.9,5.5,0.010077854290485105,0.6073399066369781,297.87348488221346,24.022055232436568
6.9,5.6,0.010077854290485105,0.5919640730629607,300.94486336998716,24.075589069598973
6.9,5.7,0.010077854290485105,0.5764607643261174,303.58833379720494,24.094312206127373
6.9,5.8,0.010077854290485105,0.5608517511021975,305.7938165831629,24.078253274264796
6.9,5.9,0.010077854290485105,0.5451592455478691,307.55286347025725,24.027567458613845
6.9,6.0,0.010077854290485105,0.5294058177086947,308.85872107012415,23.942536517063886
6.9,6.1,0.010077854290485105,0.5136143090643637,309.70638511447555,23.823568085728887
6.9,6.2,0.010077854290485105,0.4978077436953115,310.0926447522805,23.67119425589927
6.9,6.3,0.010077854290485105,0.4820092375855193,310.0161163062242,23.4860694171382
6.9,6.4,0.010077854290485105,0.4662419066031541,309.4772659813592,23.26896736701949
6.9,6.5,0.010077854290485105,0.4505287737233442,308.47842110689675,23.02077769454453
6.9,6.6,0.010077854290485105,0.4348926760753989,307.02376958742605,22.742501450920447
6.9,6.7,0.010077854290485105,0.419356172409871,305.11934734158183,22.435246128057486
6.9,6.8,0.010077854290485105,0.40394145158869293,302.7730136132946,22.10021997177333
6.9,6.9,0.010077854290485105,0.38867024270399014,299.99441415210765,21.738725663196206
6.9,7.0,0.010077854290485105,0.3735637274279023,296.7949323733914,21.352153408157655
6.9,7.1,0.010077854290485105,0.3586424551866968,293.1876287252982,20.941973480378444
6.9,7.2,0.010077854290485105,0.3439262617376335,289.1871686055788,20.509728269899203
6.9,7.3,0.010077854290485105,0.32943419170641997,284.80973928647796,20.05702389341394
6.9,7.4,0.010077854290485105,0.31518442561681953,280.07295641834867,19.58552142785655
6.9,7.5,0.010077854290485105,0.30119421191220214,274.995760790898,19.096927832701247
6.9,7.6,0.010077854290485105,0.28747980443180043,269.59830613360873,18.59298662990405
6.9,7.7,0.010077854290485105,0.27405640576250206,263.90183883245606,18.07546841318192
6.9,7.8,0.010077854290485105,0.2609381168405302,257.92857052716175,17.54616126035114
6.9,7.9,0.010077854290485105,0.24813789312683127,251.7015446306447,17.006861123692207
6.9,8.0,0.010077854290485105,0.23566750762589406,245.24449787883157,16.459362273747086
6.9,8.1,0.010077854290485105,0.22353752096066143,238.58171807358,15.905447871572
6.9,8.2,0.010077854290485105,0.2117572586567735,231.73789922321924,15.346880743259552
6.9,8.3,0.010077854290485105,0.20033479572827256,224.73799531344724,14.785394428516264
6.9,8.4,0.010077854290485105,0.18927694859478625,217.60707395548593,14.222684572253982
6.9,8.5,0.010077854290485105,0.1785892742978059,210.3701711581797,13.660400724557123
6.9,8.6,0.010077854290485105,0.16827607692171836,203.05214845600068,13.10013861006456
6.9,8.7,0.010077854290485105,0.15834042106443938,195.67755359579468,12.543432922807352
6.9,8.8,0.010077854290485105,0.1487841521435652,188.2704859418791,11.991750696934973
6.9,8.9,0.010077854290485105,0.13960792326758786,180.85446770232622,11.446485297615583
6.9,9.0,0.010077854290485105,0.13081122834855588,173.45232200964446,10.90895106978896
